,map_id,model,prompt_id,avg_model_score,max_model_score,std_model_score,n_model_runs,map_size,abstractability,instruction,necessary_context,background_context,representation_key,output,avg_gain,avg_rel_gain,avg_gain_diff,n_plan_runs
344,map_5x5_145ae7f434,deepseek-r1:8b,8,0.20987428923676613,0.4,0.08733619789591615,20,5,partial abstraction,role3,necessary-domain1,domain3,text,out2,0.010088952666237248,0.3598591936015507,0.00782884792676047,42
345,map_5x5_145ae7f434,deepseek-r1:8b,9,0.1862630723527889,0.4,0.07108818056571155,20,5,partial abstraction,role3,necessary-domain1,domain3,json,out2,0.014330139928866944,1.0154776586769476,0.0030504994803950943,42
346,map_5x5_145ae7f434,deepseek-r1:8b,10,0.22269265190510312,0.4,0.07312614315938945,60,5,partial abstraction,gpt1,domain2,test1,text,out4,0.012342582635936275,0.4518073872244058,0.0055832453474165935,42
347,map_5x5_145ae7f434,deepseek-r1:8b,11,0.20130613655618299,0.2857142857142857,0.04772802275445961,60,5,partial abstraction,gpt1,domain2,test1,json,out4,-0.05124968722226124,-19.884930539248348,0.06790233898493973,42
348,map_5x5_145ae7f434,llama3.1:70b,0,0.19437436820030843,0.4,0.050662091249807126,20,5,partial abstraction,role1,necessary-domain2,domain2,text,out2,-0.06607315141707655,-0.2312223830099975,0.08736291257221071,56
349,map_5x5_145ae7f434,llama3.1:70b,1,0.17382715422837397,0.2857142857142857,0.0348914087700056,20,5,partial abstraction,role1,necessary-domain2,domain2,json,out2,-0.01872380159263101,1.4585039721488537,0.040188989045009726,56
350,map_5x5_145ae7f434,llama3.1:70b,2,0.22042257699487813,0.3333333333333333,0.0390171617281295,20,5,partial abstraction,role1,necessary-domain1,test3,text,out1,-0.029125393219292178,-9.319318129795104,0.04949526575704416,56
351,map_5x5_145ae7f434,llama3.1:70b,3,0.20828623412474342,0.2608695652173913,0.02802393174353088,20,5,partial abstraction,role1,necessary-domain1,test3,json,out1,-0.06674054344849922,-2.3387286163509917,0.08811549419625879,56
352,map_5x5_145ae7f434,llama3.1:70b,4,0.24287044509012473,0.4444444444444444,0.09758161758774922,20,5,partial abstraction,relation1,necessary-domain2,test3,text,out2,-0.06672856947495819,1.6905923883302723,0.08849336378808528,56
353,map_5x5_145ae7f434,llama3.1:70b,5,0.185525452887286,0.25,0.02443940385526751,20,5,partial abstraction,relation1,necessary-domain2,test3,json,out2,-0.06548248535820413,16.136977429079145,0.088966038778779,56
354,map_5x5_145ae7f434,llama3.1:70b,6,0.20219368418948253,0.4,0.056136987332409065,20,5,partial abstraction,relation2,necessary-domain2,performance3,text,out2,-0.015796851515769955,-1.2909226743874311,0.03644211033093077,56
355,map_5x5_145ae7f434,llama3.1:70b,7,0.16689432041507676,0.18181818181818182,0.010571458548296673,20,5,partial abstraction,relation2,necessary-domain2,performance3,json,out2,-0.06531597368773956,-4.2023764373357,0.08834172527350126,56
356,map_5x5_145ae7f434,llama3.1:70b,8,0.17892924732143106,0.25,0.02023541384133646,20,5,partial abstraction,role3,necessary-domain1,domain3,text,out2,-0.06425778703143195,-0.3972543259565022,0.08792262218537782,56
357,map_5x5_145ae7f434,llama3.1:70b,9,0.16532673258237168,0.2222222222222222,0.02009100807265838,20,5,partial abstraction,role3,necessary-domain1,domain3,json,out2,-0.06498809333890672,4.0264070092496524,0.0873469280682149,56
358,map_5x5_145ae7f434,llama3.1:70b,10,0.17813357345084274,0.2857142857142857,0.039037266312407476,60,5,partial abstraction,gpt1,domain2,test1,text,out4,-0.06429533721967819,-1.9223984568277124,0.08759455462828983,56
359,map_5x5_145ae7f434,llama3.1:70b,11,0.1843060429013894,0.2857142857142857,0.034734586631054186,60,5,partial abstraction,gpt1,domain2,test1,json,out4,0.0009933322472941313,-0.1862420745547679,0.02223550782317208,56
360,map_5x5_145ae7f434,llama3.1:8b,0,0.19401154401154402,0.2222222222222222,0.010939946630679386,20,5,partial abstraction,role1,necessary-domain2,domain2,text,out2,-0.05208875785271322,-3.9662320872097956,0.06893321080813328,42
361,map_5x5_145ae7f434,llama3.1:8b,1,0.18492406782792392,0.3333333333333333,0.038578252567208475,20,5,partial abstraction,role1,necessary-domain2,domain2,json,out2,-0.003136428171207043,-1.3186403017007315,0.020964221131233935,42
362,map_5x5_145ae7f434,llama3.1:8b,2,0.21370256532324103,0.4,0.05996706332885639,20,5,partial abstraction,role1,necessary-domain1,test3,text,out1,-0.05087467778769745,-4.903022727770659,0.06769087523221964,42
363,map_5x5_145ae7f434,llama3.1:8b,3,0.23605258221644343,0.5714285714285714,0.10048982815460121,20,5,partial abstraction,role1,necessary-domain1,test3,json,out1,0.02606888463951292,1.4257750295178528,-0.012315250002202526,35
364,map_5x5_145ae7f434,llama3.1:8b,4,0.20354967403846164,0.2857142857142857,0.03561849549699973,20,5,partial abstraction,relation1,necessary-domain2,test3,text,out2,-0.051637061207540406,-6.965660668707583,0.06924219019829277,42
365,map_5x5_145ae7f434,llama3.1:8b,5,0.2334398432110174,0.5,0.10749283811337809,20,5,partial abstraction,relation1,necessary-domain2,test3,json,out2,-0.05118838032559739,-0.9839919162955768,0.06782098238193794,42
366,map_5x5_145ae7f434,llama3.1:8b,6,0.1997814422840602,0.3333333333333333,0.04350260424605512,20,5,partial abstraction,relation2,necessary-domain2,performance3,text,out2,-0.0071674485386364045,0.465438934161546,0.0278731494692583,42
367,map_5x5_145ae7f434,llama3.1:8b,7,0.1929852784530309,0.25,0.034023828279458254,20,5,partial abstraction,relation2,necessary-domain2,performance3,json,out2,-0.052029852625869524,-6.284371063887696,0.06945242720936969,42
368,map_5x5_145ae7f434,llama3.1:8b,8,0.2036427744941677,0.25,0.021362075006982475,20,5,partial abstraction,role3,necessary-domain1,domain3,text,out2,-0.050225350606063,-5.549791201391404,0.06733951806312512,42
369,map_5x5_145ae7f434,llama3.1:8b,9,0.21746868957292817,0.5714285714285714,0.11455212923089336,20,5,partial abstraction,role3,necessary-domain1,domain3,json,out2,0.009429251102228017,1.907043056620326,0.009136817805350765,42
370,map_5x5_145ae7f434,llama3.1:8b,10,0.17558604692623023,0.23529411764705882,0.026102840486600862,60,5,partial abstraction,gpt1,domain2,test1,text,out4,0.01230046018958091,1.1489758841068873,0.00453501546903262,42
371,map_5x5_145ae7f434,llama3.1:8b,11,0.2104613236287644,0.5,0.08708543160660219,60,5,partial abstraction,gpt1,domain2,test1,json,out4,0.010571981971226043,0.7719274004261104,0.008601840223584853,42
372,map_5x5_145ae7f434,llama3.3:70b,0,0.19047619047619047,0.19047619047619047,0.0,20,5,partial abstraction,role1,necessary-domain2,domain2,text,out2,-0.06565027199685569,-5.286466378371044,0.08816209728519117,56
373,map_5x5_145ae7f434,llama3.3:70b,1,0.1783769498475381,0.2,0.016557831120622403,20,5,partial abstraction,role1,necessary-domain2,domain2,json,out2,-0.06530945322520672,-3.251781262968514,0.0879705547594598,56
374,map_5x5_145ae7f434,llama3.3:70b,2,0.2113690581437341,0.2857142857142857,0.051644521094399105,20,5,partial abstraction,role1,necessary-domain1,test3,text,out1,-0.06459862731042358,-1.6278686170975976,0.08872291564231824,56
375,map_5x5_145ae7f434,llama3.3:70b,3,0.2038286489124931,0.26666666666666666,0.03183676686055873,20,5,partial abstraction,role1,necessary-domain1,test3,json,out1,-0.05147776476684072,-1.3348371193030146,0.07372263115608978,56
376,map_5x5_145ae7f434,llama3.3:70b,4,0.1667839851705349,0.2,0.0116273805068263,20,5,partial abstraction,relation1,necessary-domain2,test3,text,out2,-0.06590779906404866,-5.162597347432284,0.08752081519968449,56
377,map_5x5_145ae7f434,llama3.3:70b,5,0.17837051837051837,0.2222222222222222,0.01613105517437979,20,5,partial abstraction,relation1,necessary-domain2,test3,json,out2,-0.06395697692675249,0.19795004978625647,0.08724002883193038,56
378,map_5x5_145ae7f434,llama3.3:70b,6,0.17808905380333953,0.2,0.009661362495941283,20,5,partial abstraction,relation2,necessary-domain2,performance3,text,out2,-0.06597256318089503,0.1746987104576269,0.08837290509293472,56
379,map_5x5_145ae7f434,llama3.3:70b,7,0.17625649347947073,0.2222222222222222,0.02474860946355137,20,5,partial abstraction,relation2,necessary-domain2,performance3,json,out2,-0.06557991244608442,-0.45291761252023394,0.0886812629958703,56
380,map_5x5_145ae7f434,llama3.3:70b,8,0.16326530612244897,0.16326530612244897,0.0,20,5,partial abstraction,role3,necessary-domain1,domain3,text,out2,-0.06464129842640384,-4.912071292567283,0.08691973155098298,56
381,map_5x5_145ae7f434,llama3.3:70b,9,0.1666491630342638,0.2222222222222222,0.020590079592380798,20,5,partial abstraction,role3,necessary-domain1,domain3,json,out2,-0.06610004571044724,-3.440629861497483,0.08801256188501912,56
382,map_5x5_145ae7f434,llama3.3:70b,10,0.16710911890822483,0.2222222222222222,0.023443012196131142,60,5,partial abstraction,gpt1,domain2,test1,text,out4,-0.06749442611776643,-9.241827712541525,0.08798762495851228,56
383,map_5x5_145ae7f434,llama3.3:70b,11,0.1782430492213101,0.2222222222222222,0.02255774559903567,60,5,partial abstraction,gpt1,domain2,test1,json,out4,-0.0667683316199552,-3.239958848524112,0.08857044720401362,56
384,map_5x5_985e892d1d,deepseek-r1:14b,0,0.19566550794420262,0.3333333333333333,0.050152518614805866,20,5,perfect abstraction,role1,necessary-domain2,domain2,text,out2,0.04818372687413579,1.8053889832977597,-0.015332905330828256,56
385,map_5x5_985e892d1d,deepseek-r1:14b,1,0.21061859799837168,0.26666666666666666,0.030948738579690573,20,5,perfect abstraction,role1,necessary-domain2,domain2,json,out2,-0.028135457636699744,-0.6320636667826334,0.06146519579348105,56
386,map_5x5_985e892d1d,deepseek-r1:14b,2,0.19667084042968141,0.3333333333333333,0.044958160567979744,20,5,perfect abstraction,role1,necessary-domain1,test3,text,out1,0.08431194063453448,0.9350048551529321,-0.04997633592003868,56
387,map_5x5_985e892d1d,deepseek-r1:14b,3,0.2001306539130511,0.4285714285714286,0.058848974691494395,20,5,perfect abstraction,role1,necessary-domain1,test3,json,out1,0.03240482182375023,1.0933203222164924,-0.0011912616697095754,56
388,map_5x5_985e892d1d,deepseek-r1:14b,4,0.1995579722688798,0.25641025641025644,0.030191147987020377,20,5,perfect abstraction,relation1,necessary-domain2,test3,text,out2,-0.027859303044776074,1.354259588258575,0.060850950490151094,56
389,map_5x5_985e892d1d,deepseek-r1:14b,5,0.2332284164241832,0.4444444444444444,0.07443258332612308,20,5,perfect abstraction,relation1,necessary-domain2,test3,json,out2,-0.02893168173198185,-1.4527592266151295,0.059870376352752906,56
390,map_5x5_985e892d1d,deepseek-r1:14b,6,0.1982116961519523,0.4,0.062267506657713446,20,5,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-0.028771058088611936,-2.0972260150542796,0.061144129266696275,56
391,map_5x5_985e892d1d,deepseek-r1:14b,7,0.194344987065306,0.29166666666666663,0.03954273210592441,20,5,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,-0.027793181063163804,-0.770459806462397,0.05988773893387541,56
392,map_5x5_985e892d1d,deepseek-r1:14b,8,0.1976913614036404,0.3076923076923077,0.03944763758278814,20,5,perfect abstraction,role3,necessary-domain1,domain3,text,out2,-0.02820630172178854,-0.9942067907738215,0.061185705257313545,56
393,map_5x5_985e892d1d,deepseek-r1:14b,9,0.22382702959806133,0.3333333333333333,0.05272735589360422,20,5,perfect abstraction,role3,necessary-domain1,domain3,json,out2,-0.028228712851802455,-0.5661378203276862,0.060070255950448015,56
394,map_5x5_985e892d1d,deepseek-r1:14b,10,0.2506466115213889,0.4166666666666667,0.06373992140334758,60,5,perfect abstraction,gpt1,domain2,test1,text,out4,-0.028456551673866404,-1.9954244507668324,0.059907515203314124,56
395,map_5x5_985e892d1d,deepseek-r1:14b,11,0.2662460399609801,0.5,0.08481950633349285,60,5,perfect abstraction,gpt1,domain2,test1,json,out4,-0.027824767687845756,-0.5041856363671368,0.06098282213012372,56
396,map_5x5_985e892d1d,deepseek-r1:32b,0,0.21502675767814736,0.4444444444444444,0.07153996898054085,20,5,perfect abstraction,role1,necessary-domain2,domain2,text,out2,-0.028740606458768914,-1.0189620413737923,0.05929452676326032,56
397,map_5x5_985e892d1d,deepseek-r1:32b,1,0.23644205724016848,0.35294117647058826,0.055595442734388656,20,5,perfect abstraction,role1,necessary-domain2,domain2,json,out2,-0.026264886534994508,-0.8426537089645108,0.059685645656926245,56
398,map_5x5_985e892d1d,deepseek-r1:32b,2,0.266595667110542,0.5,0.08031469744520925,20,5,perfect abstraction,role1,necessary-domain1,test3,text,out1,-0.028084224134328765,-0.6843460556230525,0.060354329558710215,56
399,map_5x5_985e892d1d,deepseek-r1:32b,3,0.25272119693172324,0.36363636363636365,0.05455368251640468,20,5,perfect abstraction,role1,necessary-domain1,test3,json,out1,-0.027508815456004317,9.200132210717346,0.05968540938304998,56
400,map_5x5_985e892d1d,deepseek-r1:32b,4,0.2081665258395803,0.3076923076923077,0.03815040161184396,20,5,perfect abstraction,relation1,necessary-domain2,test3,text,out2,-0.02618993233711945,-1.8201425052151452,0.05984015426288047,56
401,map_5x5_985e892d1d,deepseek-r1:32b,5,0.22933484177713453,0.3333333333333333,0.04608241808964605,20,5,perfect abstraction,relation1,necessary-domain2,test3,json,out2,-0.02680829919697269,-0.30042112787251857,0.06164578808382858,56
402,map_5x5_985e892d1d,deepseek-r1:32b,6,0.1885335409014287,0.25,0.02690711861762321,20,5,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-0.028829458258336455,-0.6876557472404405,0.061071218195415625,56
403,map_5x5_985e892d1d,deepseek-r1:32b,7,0.2505241478514352,0.3428571428571428,0.05602490609075595,20,5,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,-0.021680755537180678,-0.3447632306394803,0.05348313433428605,56
404,map_5x5_985e892d1d,deepseek-r1:32b,8,0.21146639850340626,0.3333333333333333,0.05921200367582751,20,5,perfect abstraction,role3,necessary-domain1,domain3,text,out2,-0.025510264420438376,-0.6155871006617227,0.05700411580857776,56
405,map_5x5_985e892d1d,deepseek-r1:32b,9,0.23083198132390143,0.36363636363636365,0.05859444729869337,20,5,perfect abstraction,role3,necessary-domain1,domain3,json,out2,-0.02838975132930841,-1.4573555736397654,0.059419166463471555,56
406,map_5x5_985e892d1d,deepseek-r1:32b,10,0.2406306131998433,0.3333333333333333,0.0507741136611878,60,5,perfect abstraction,gpt1,domain2,test1,text,out4,-0.02810063316708514,-0.7166322092867811,0.05933861433572708,56
407,map_5x5_985e892d1d,deepseek-r1:32b,11,0.26529139224224124,0.5,0.06496477016767756,60,5,perfect abstraction,gpt1,domain2,test1,json,out4,0.05415046723648197,2.2887533430738394,-0.023516341616355237,56
408,map_5x5_985e892d1d,deepseek-r1:70b,0,0.2478456975949433,0.4,0.0809489837039368,20,5,perfect abstraction,role1,necessary-domain2,domain2,text,out2,-0.02687771755315004,-inf,0.05843089489532364,56
409,map_5x5_985e892d1d,deepseek-r1:70b,1,0.24798766429619962,0.5,0.0802943696278485,20,5,perfect abstraction,role1,necessary-domain2,domain2,json,out2,-0.02717321147876122,-0.6133083944848664,0.059903448740286434,56
410,map_5x5_985e892d1d,deepseek-r1:70b,2,0.2456587449166563,0.3333333333333333,0.062362755040992375,20,5,perfect abstraction,role1,necessary-domain1,test3,text,out1,-0.0269017261568279,-1.1333702683939537,0.06069025869525611,56
411,map_5x5_985e892d1d,deepseek-r1:70b,3,0.25581828422677316,0.4444444444444444,0.08111780394285723,20,5,perfect abstraction,role1,necessary-domain1,test3,json,out1,-0.028972747343636647,-1.4205668804320466,0.059482876128029216,56
412,map_5x5_985e892d1d,deepseek-r1:70b,4,0.24285927393186918,0.36363636363636365,0.06272535303031036,20,5,perfect abstraction,relation1,necessary-domain2,test3,text,out2,0.007178426170278163,-0.008795766228319873,0.024570175267401195,56
413,map_5x5_985e892d1d,deepseek-r1:70b,5,0.2683420728492093,0.4,0.06597432319687067,20,5,perfect abstraction,relation1,necessary-domain2,test3,json,out2,-0.028814876945245788,-1.1510213728814678,0.060061736976106915,56
414,map_5x5_985e892d1d,deepseek-r1:70b,6,0.19796701205953185,0.4,0.06772660384653374,20,5,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-0.02726090886763159,-1.1388440423118653,0.05875978760421271,56
415,map_5x5_985e892d1d,deepseek-r1:70b,7,0.20756985286522295,0.2857142857142857,0.04054021502106386,20,5,perfect abstraction,relation2,necessary-domain2,performance3,json,out2,-0.028105099880624342,-1.1127097062013864,0.05946556087051115,56
416,map_5x5_985e892d1d,deepseek-r1:70b,8,0.2523036301941631,0.5,0.08740746341786484,20,5,perfect abstraction,role3,necessary-domain1,domain3,text,out2,-0.029367007742680203,-0.9715909809178692,0.05989265531301494,56
417,map_5x5_985e892d1d,deepseek-r1:70b,9,0.2777491108542461,0.4444444444444444,0.07263569567893526,20,5,perfect abstraction,role3,necessary-domain1,domain3,json,out2,0.01872012669309265,-4.51182314882015,0.012906858246950866,56
418,map_5x5_985e892d1d,deepseek-r1:70b,10,0.1982022428764219,0.3333333333333333,0.04196938640782282,60,5,perfect abstraction,gpt1,domain2,test1,text,out4,-0.028633979943891323,-2.0986602296959633,0.06155285400471512,56
419,map_5x5_985e892d1d,deepseek-r1:70b,11,0.2562043421346877,0.4,0.06200101589086942,60,5,perfect abstraction,gpt1,domain2,test1,json,out4,-0.028562155546886535,-0.9072032259115176,0.06014693059559374,56
420,map_5x5_985e892d1d,deepseek-r1:7b,0,0.24526727835491444,0.3333333333333333,0.04436886204097119,20,5,perfect abstraction,role1,necessary-domain2,domain2,text,out2,-0.019395277547457814,-0.7009480951665988,0.041704798877712244,42
421,map_5x5_985e892d1d,deepseek-r1:7b,1,0.24618443305912682,0.3333333333333333,0.0459704844706386,20,5,perfect abstraction,role1,necessary-domain2,domain2,json,out2,-0.01838164343720386,1.4593191340106368,0.04173394163213074,42
422,map_5x5_985e892d1d,deepseek-r1:7b,2,0.269773317255697,0.4,0.05974271665207711,20,5,perfect abstraction,role1,necessary-domain1,test3,text,out1,-0.01863076847697056,-0.9975832744602358,0.04333859616565321,42
423,map_5x5_985e892d1d,deepseek-r1:7b,3,0.24208365257524922,0.3333333333333333,0.045695042614878174,20,5,perfect abstraction,role1,necessary-domain1,test3,json,out1,-0.018127116173032684,-1.0121258996759206,0.04200083099187362,42
424,map_5x5_985e892d1d,deepseek-r1:7b,4,0.23391881788987817,0.3225806451612903,0.037225558073693446,20,5,perfect abstraction,relation1,necessary-domain2,test3,text,out2,-0.019282029597532134,-0.7297939133670882,0.04337810105747642,42
425,map_5x5_985e892d1d,deepseek-r1:7b,5,0.23448692197987825,0.36363636363636365,0.06037292720036151,20,5,perfect abstraction,relation1,necessary-domain2,test3,json,out2,0.009550637619362937,0.8113013369326516,0.014701629933856783,42
426,map_5x5_985e892d1d,deepseek-r1:7b,6,0.22801428563661297,0.3333333333333333,0.044621273685763754,20,5,perfect abstraction,relation2,necessary-domain2,performance3,text,out2,-0.01967674600226534,-60.124224350403935,0.042989171291627534,42
